회차,상호명,구분,소재지
914,왕대박(복권방),자동,대구 북구 칠성남로 143 1층전체
914,복권닷컴,자동,경기 성남시 수정구 탄리로 79
914,경기상회,수동,인천 남동구 장승남로 42 104호
914,설악복권방,자동,경기 가평군 신천중앙로 80 1층 복권방
914,형제상회,수동,대전 서구 계룡로 664-1
914,버스토큰판매소,자동,서울 구로구 시흥대로 577 구로디지털단지 6번출구앞 가판점
914,협신복권방,자동,경기 여주시 도예로 28 CU편의점내
914,GS25(남항점),자동,부산 영도구 남항동1가 63번지
914,인터넷 복권판매사이트,수동,동행복권(dhlottery.co.kr)
915,왕대박로또,자동,전북 전주시 덕진구 만성북로 19 조은 프라자 106호
915,행운로또,수동,경기 하남시 미사강변중앙로 164 101호
915,GS25(계산동경점),자동,인천 계양구 계산동 1076-7번지 도쿄프라자1층2호
915,행운복권,자동,세종  조치원읍 죽림리 234-5
915,드림,자동,경기 수원시 권선구 정조로613번길 2
915,공주복권방,수동,충남 공주시 웅진로 210-2
916,명성복권방,수동,경기 화성시 경기대로 1043
916,로또복권판매장,자동,서울 서초구 방배동 777-1
916,인터넷 복권판매사이트,자동,동행복권(dhlottery.co.kr)
916,마산부림마트,수동,경남 창원시 마산합포구 3·15대로 345 4필지
916,장원급제로또복권방,수동,경기 이천시 장여로15번길 2
916,고속로또,수동,전남 목포시 명륜동 6-5번지 약국 내
916,대박의터,자동,강원 춘천시 영서로 1786
916,로또복권짱,수동,경기 용인시 처인구 백옥대로 1286 용호빌딩1층 103호
916,토큰박스,반자동,서울 동작구 흑석로 106-5 가판점
916,GS25(하이비젼점),자동,인천 남동구 구월동 1141-7번지 하이비젼빌딩101호
916,나눔로또,자동,세종  장군면 도계리 154-1 CU편의점
917,행운마트,자동,충남 아산시 서해로 654 GS편의점
917,대박복권방,자동,경기 양주시 가래비길 33
917,오포우림로또,자동,경기 광주시 오포로 899 1층 109호
917,천하명당복권방,수동,충남 홍성군 조양로 180
917,삼삼마트,자동,경남 진주시 진주대로 1165-1
917,강북구교통카드판매대,자동,서울 강북구 미아동 688-4 가판
917,활력,수동,충남 서산시 고운로 202
917,주택복권방,자동,강원 원주시 우산초교길 29 1층
917,드림로또,자동,경남 양산시 삼일로 73 CU양산황제점 내
917,씨스페이스(영도대평점),자동,부산 영도구 대교동1가 84-3 대교동 사거리
918,나라시스컴,자동,서울 영등포구 영등포동5가 18-58번지 영신상가1호
918,복권명당,자동,대전 중구 목중로 47
918,천사로또방,수동,경기 남양주시 금곡동 159-66 1층 7호
918,GS25(대전둔산점),수동,대전 서구 탄방동 837
918,복권방,수동,서울 구로구 구로동 409-80번지 1층
918,새로나마트,자동,경기 부천시 심곡동 437-1 새로나마트
918,천하명당복권방,수동,경남 진주시 진양호로 564
918,복권명당,자동,경북 구미시 원평동 123-18번지
918,올림픽점,자동,서울 송파구 문정동 634 테크노관 10층 T-1011호
918,돈벼락맞은로또,자동,충남 천안시 서북구 직산읍 모시리 237-11 4공단 미니스톱 내
918,복권명당,수동,충남 아산시 음봉로 582
918,뉴빅마트,자동,부산 기장군 정관중앙로 48 106호
918,롯데무역,수동,부산 영도구 꿈나무길 197 1층 복권방
918,이마트24사창대로점,자동,충북 청주시 서원구 1순환로 635
918,스파편의점,수동,부산 사상구 가야대로 288 창조상가106호
918,인터넷 복권판매사이트,수동,동행복권(dhlottery.co.kr)
918,배임,자동,서울 용산구 보광로 19 1층
918,우리로또,자동,충남 서산시 충의로 1231 이마트24편의점
919,훼미리팔공지묘점내로또복권판매점,자동,대구 동구 지묘동 818-1번지
919,상호없음,수동,서울 중구 세종대로 90-1 시청역 7번출구 한화생명 앞
919,대일사,자동,경북 영천시 야사동 192-14번지
919,드림월드,자동,경기 성남시 수정구 수정로 346
919,LOTTO가맹점,반자동,인천 연수구 선학로 101
920,열두보석복권방,수동,경기 용인시 기흥구 구갈로 74 구갈스포츠센터106호
920,싱글벙글 6/45,자동,부산 연제구 중앙대로 1041 좌측 싱글벙글복권방
920,스카이편의점,자동,경기 안양시 만안구 박달로 527
920,로또명당해미점,자동,충남 서산시 남문2로 108
920,천하명당초량점,자동,부산 동구 중앙대로221번길 3
920,행복 복권판매점,수동,경남 양산시 반회서6길 9 7호
921,GS25(대전월평점),자동,대전 서구 월평3동 312-1번지 진달래아파트상가
921,금강복권,자동,경기 김포시 율생로 3
921,그린편의점,자동,광주 서구 매월2로 53 23동 103호
921,금도끼복권방,자동,경기 양평군 용문로 812 1층
921,대림통상,자동,울산 중구 신기14길 1 일신아파트상가102호
921,버스표판매소,자동,경기 고양시 덕양구 화신로 76 가라뫼 사거리 변전소 앞 버스정류장
921,세방매점,자동,경북 경주시 산업로 4447 (용강동)
921,제일슈퍼,자동,인천 연수구 앵고개로 242 제일상가112호
921,복권나라,자동,전남 목포시 당가두로14번길 47-1 103호(옥암동) 복권나라
921,돈벼락복권방,자동,대구 북구 동변로 82-1 1층
921,대박찬스,자동,서울 강북구 솔매로 105-1
921,굿럭스토어,수동,경북 경주시 첨성로81번길 17 GS25경주황남점
921,꿈의가게,자동,경남 김해시 계동로 220 102호 복권판매점
921,행복드림,자동,경기 화성시 반송동 103-3 104호
921,버스판매소,자동,서울 영등포구 영중로 2 1층(영등포동3가)
921,SK행운편의점,자동,경기 오산시 문시로 183-30 1층 101102호
921,운수대통복권방,자동,충남 천안시 동남구 대흥로 122 중앙시장 입구
922,장미슈퍼,자동,충남 부여군 계백로 265 부여군청 로터리 부근
922,CU(구미사곡점),자동,경북 구미시 사곡동 481-5
922,로또판매점,수동,서울 관악구 남부순환로 1599
922,북문복권방,자동,경기 수원시 장안구 정조로 927-1
922,복권천국,수동,대구 중구 달구벌대로 2206
922,로또명당인주점,수동,충남 아산시 서해로 519-2
923,왕대박,자동,부산 동래구 여고로113번길 59-4
923,프로또마트,수동,서울 구로구 고척로 156 1층4호
923,창원병원앞매표소,자동,경남 창원시 성산구 중앙동 104-1번지 가판
923,몽곡사,자동,서울 영등포구 버드나루로 51 조광빌딩105호
923,CU(삼천포점),자동,경남 사천시 벌리동 258-4번지
923,명당골복권방,자동,경기 수원시 권선구 동수원로242번길 15 104호
923,로또복권4공단점,수동,경북 구미시 첨단기업1로 18
923,다모아,자동,서울 구로구 공원로6나길 39-1
924,지화자,자동,경기 성남시 수정구 위례광장로 328 1층 116호(창곡동 우성위례타워)
924,이마트24 광안리굿-7,수동,부산 수영구 광안로 49
924,우리들공업탑점,자동,울산 남구 수암로 21
924,복권백화점,자동,경기 파주시 평화로 70
924,행운복권방,자동,경기 포천시 솔모루로 86-1
924,CU(초읍대공원점),자동,부산 부산진구 초읍동 171-2 목화빌딩
924,복권백화점,자동,서울 마포구 월드컵로 157
924,로또명당인주점,자동,충남 아산시 서해로 519-2
924,로또복권방,자동,충남 당진시 반촌로 199
925,평택21세기편의점,자동,경기 평택시 중앙로 284 1층 21세기편의점
925,가로판매점,수동,서울 서대문구 신촌로 5 창천동 동교동로터리
925,3정승로또복권방,자동,광주 북구 삼정로 10 주공4단지 1층 우리마트
925,GS25(계산동경점),수동,인천 계양구 계산동 1076-7번지 도쿄프라자1층2호
925,25시슈퍼,자동,경기 시흥시 함송로14번길 13-17 홍익프라자1층107호
925,한솔복권&마트,자동,인천 미추홀구 경인로 384 1층 1호
925,우리들(북구청점),자동,울산 북구 연암동 417-1 1층 우리들편의점 내
925,GS25(청담중앙점),수동,서울 강남구 청담동 21-9
925,한국종합빌딩(복권),자동,인천 남동구 경인로 530 1층
925,행운복권방,자동,부산 중구 구덕로 47
925,터미널분식,자동,충남 부여군 부장대로 65
925,백석상회,반자동,경기 양주시 양주산성로 550
926,명당일세,자동,경기 평택시 평택로 80
926,로또방양덕점,수동,경북 포항시 북구 양덕로50번길 14 이마트24포항양덕점
926,뉴빅마트,자동,부산 기장군 정관중앙로 48 106호
926,성자점빵,자동,제주 제주시 이도이동 1080-9 1층
926,행운복권마트,수동,서울 종로구 지봉로 58
926,대박복권,자동,충남 홍성군 충서로 2423 세븐일레븐
926,씨유(거창대동점),자동,경남 거창군 거창대로 93
926,헬로마트,자동,서울 도봉구 도봉로170길 8
926,나눔로또,자동,경남 함안군 용산1길 33 1층
926,로또복권 황성점,수동,경북 경주시 황성로27번길 2 4호
927,복권명당,자동,경북 구미시 원평동 123-18번지
927,복권명당,자동,대전 서구 만년남로3번길 164
927,씨유역삼에클라트로또판매점,반자동,서울 강남구 역삼동 736-24 1층 씨유역삼에클라트점
927,행운복권방,자동,경기 수원시 영통구 반달로7번길 40 평익칼라스위트110호
927,행운플러스,수동,대전 대덕구 덕암로 214
927,노다지복권방,자동,경기 시흥시 복지로 103-1 1층상가
928,천하명당복권방,자동,경남 거제시 옥포성안로 60
928,경동플러스,자동,부산 해운대구 세실로 30 경동G-PLUS아파트상가103
928,미소마트,자동,서울 강남구 밤고개로 219 강남블루지움 105호
928,계대마트,수동,대구 달서구 계대동문로 26 1층
928,수퍼복권나라,수동,경남 김해시 율하1로 110 101호 복권판매점
928,우리은행금호동지점앞가판,반자동,서울 성동구 장터길 46
928,나눔로또 스포츠토토(김포장기점),수동,경기 김포시 김포한강1로78번길 7 1층 110호
929,로또복권판매점,자동,부산 사하구 괴정로57번길 54
929,마이더스로또복권방,자동,경기 안양시 동안구 안양판교로 12-2
929,로또판매점,자동,경기 포천시 호국로 1900
929,신나라,자동,서울 영등포구 선유로 58
929,대동복권방,자동,경남 김해시 월산로 112-57 이마트편의점 좌측 복권판매점
929,도깨비방망이,자동,전남 완도군 장보고대로 220 도깨비방망이
929,오거리복권방,자동,경기 수원시 권선구 구운로85번길 6 1층(구운동) 주차장 안쪽
929,Goodday복권전문점,수동,경남 창원시 성산구 반송로50번길 14
929,동성슈퍼,자동,울산 울주군 북문1길 7 101호
929,행운 마트,수동,인천 남동구 만수로 65
929,복권판매점,반자동,인천 남동구 복개동로 80 101호
929,나눔이매로또,수동,경기 성남시 분당구 이매동 120-7 구두28호점
929,CU(용두으뜸점),자동,서울 동대문구 용두동 730-1번지
930,완월로또,자동,경남 창원시 마산합포구 고운로 175 세븐일레븐 내
930,함안 복권방,자동,경남 함안군 함안대로 552 1층
930,복권명당,자동,경북 구미시  구미중앙로 72
930,하나로슈퍼복권방,자동,경기 성남시 분당구 정자로 78 104호 (정자동 영동프라자)
930,민준복권,자동,경기 군포시  삼성로 5 해피시티 104호(부곡동 해피시티)
930,패밀리복권방,자동,경기 남양주시 늘을1로16번길 29 늘봄타워 107호
930,그랜드로또,자동,경북 구미시  비산로5길 23
930,영화모음,자동,경기 수원시 장안구 금당로39번길 6 뉴타운프라자A-107
931,창미슈퍼,자동,경기 화성시 남양성지로 155
931,복권방,자동,부산 사하구 장림번영로 25
931,가두판매점,자동,경기 안양시 만안구 안양로 265 우리은행앞도로
931,이마트24 순천산단점,자동,전남 순천시 산단1길 6
931,로또복권,자동,인천 서구 염곡로 343-4
931,365팡팡복권,자동,경남 김해시 장등로 53 상가136동108호
931,행운복권,자동,서울 노원구 동일로 1002 102호
931,나라시스컴,자동,서울 영등포구  영등포로 225 영신상가1호
932,인터넷 복권판매사이트,수동,동행복권(dhlottery.co.kr)
932,365대박찬스,자동,경기 양주시 고읍남로 6-14 광사동 제이프라자
932,정우,수동,경기 용인시 처인구 백옥대로 574 C동상가
932,부일카서비스,자동,부산 동구 자성로133번길 35
932,버스판매소,자동,서울 영등포구 영중로 2 1층(영등포동3가)
932,혹시나도,자동,충북 음성군  감곡면 장감로149번길 4-4 복권방
932,천운 복권방,자동,인천 미추홀구 매소홀로 468
933,또또와복권방,자동,세종   나성북로 30 189호
933,복권천국(성서점),자동,대구 달서구 성서로 377
